ID	system	site	sample	month	year	specie	biomass	length	width	season	class	order	habitat	guild	P	MO	CE	Ph	DAP	HR	Ca	Mg	Sodio	K	N	ARA	RESP	RM5	RM10	bm	POM	LATITUD	LONGITUD	Latitud	Longitud	X	Y
8565	A	casuarina	sur	junio	2010	lom_juv	1849,28670522908			I	engineer	crassiclitellata	euedaphic	detritivore	5,00484	6,809836066	0,3328	6,38	1,266606161	0,287969261	6,25	1,51	0,81	2	0,28695	0,07	0,042777778	4,25	7	232551,707048019	2587614094,97868	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8566	A	casuarina	sur	septiembre	2010	onychiuridae	1,586168503	697,8521	153,6198	P	collembolla	poduromorpha	euedaphic	microphytophages	4,545405	4,803773585	0,1236	5,86	1,266466664	0,153087189	7,5	1,375	1,1	1,78	0,2833	0,011	0,066	8	12,5	358754,544844608	1825145732,04188	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8567	A	casuarina	sur	septiembre	2010	onychiuridae	0,435117422	436,0068	67,5234	P	collembolla	poduromorpha	euedaphic	microphytophages	4,545405	4,803773585	0,1236	5,86	1,266466664	0,153087189	7,5	1,375	1,1	1,78	0,2833	0,011	0,066	8	12,5	358754,544844608	1825145732,04188	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8568	A	casuarina	sur	septiembre	2010	Apo_ros	10433,2727275489			P	engineer	crassiclitellata	euedaphic	detritivore	4,545405	4,803773585	0,1236	5,86	1,266466664	0,153087189	7,5	1,375	1,1	1,78	0,2833	0,011	0,066	8	12,5	358754,544844608	1825145732,04188	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8569	A	casuarina	sur	septiembre	2010	Apo_ros	10433,2727275489			P	engineer	crassiclitellata	euedaphic	detritivore	4,545405	4,803773585	0,1236	5,86	1,266466664	0,153087189	7,5	1,375	1,1	1,78	0,2833	0,011	0,066	8	12,5	358754,544844608	1825145732,04188	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8570	A	casuarina	sur	septiembre	2010	octala	86228,4353739293			P	engineer	crassiclitellata	euedaphic	detritivore	4,545405	4,803773585	0,1236	5,86	1,266466664	0,153087189	7,5	1,375	1,1	1,78	0,2833	0,011	0,066	8	12,5	358754,544844608	1825145732,04188	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8571	A	casuarina	sur	septiembre	2010	octala	86228,4353739293			P	engineer	crassiclitellata	euedaphic	detritivore	4,545405	4,803773585	0,1236	5,86	1,266466664	0,153087189	7,5	1,375	1,1	1,78	0,2833	0,011	0,066	8	12,5	358754,544844608	1825145732,04188	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8572	A	casuarina	sur	septiembre	2010	Mic_dub	16877,8143643585			P	engineer	crassiclitellata	euedaphic	detritivore	4,545405	4,803773585	0,1236	5,86	1,266466664	0,153087189	7,5	1,375	1,1	1,78	0,2833	0,011	0,066	8	12,5	358754,544844608	1825145732,04188	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8573	A	casuarina	sur	septiembre	2010	lom_juv	1849,28670522908			P	engineer	crassiclitellata	euedaphic	detritivore	4,545405	4,803773585	0,1236	5,86	1,266466664	0,153087189	7,5	1,375	1,1	1,78	0,2833	0,011	0,066	8	12,5	358754,544844608	1825145732,04188	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8574	A	casuarina	sur	septiembre	2010	lom_juv	1849,28670522908			P	engineer	crassiclitellata	euedaphic	detritivore	4,545405	4,803773585	0,1236	5,86	1,266466664	0,153087189	7,5	1,375	1,1	1,78	0,2833	0,011	0,066	8	12,5	358754,544844608	1825145732,04188	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8575	A	casuarina	sur	diciembre	2010	isotomidae	1,168198729	587,3418	113,9762	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8576	A	casuarina	sur	diciembre	2010	isotomidae	0,774260725	506,5656	84,5722	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8577	A	casuarina	sur	diciembre	2010	isotomidae	0,970825994	549,5142	116,6271	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8578	A	casuarina	sur	diciembre	2010	isotomidae	0,778392359	507,5363	110,5731	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8579	A	casuarina	sur	diciembre	2010	isotomidae	0,623430572	468,5836	78,577	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8580	A	casuarina	sur	diciembre	2010	isotomidae	0,852697256	524,4576	158,9704	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8581	A	casuarina	sur	diciembre	2010	isotomidae	0,80084045	512,7535	160,6775	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8582	A	casuarina	sur	diciembre	2010	isotomidae	0,905032678	535,8163	128,2983	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8583	A	casuarina	sur	diciembre	2010	isotomidae	0,551216289	448,2855	140,6198	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8584	A	casuarina	sur	diciembre	2010	isotomidae	1,051206748	565,4651	139,0373	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8585	A	casuarina	sur	diciembre	2010	isotomidae	0,981675599	551,7154	136,4266	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8586	A	casuarina	sur	diciembre	2010	isotomidae	0,523709391	440,1064	117,1866	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8587	A	casuarina	sur	diciembre	2010	isotomidae	1,335575544	616,3236	148,9617	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8588	A	casuarina	sur	diciembre	2010	isotomidae	1,414338533	629,1587	144,9617	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8589	A	casuarina	sur	diciembre	2010	isotomidae	1,414338533	629,1587	144,3939	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8590	A	casuarina	sur	diciembre	2010	isotomidae	0,85435981	524,8252	70,995	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8591	A	casuarina	sur	diciembre	2010	isotomidae	1,537825901	648,3912	151,2788	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8592	A	casuarina	sur	diciembre	2010	isotomidae	0,931750413	541,4533	151,0906	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8593	A	casuarina	sur	diciembre	2010	isotomidae	0,698560264	488,1604	97,9512	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8594	A	casuarina	sur	diciembre	2010	onychiuridae	1,366047615	660,9512	196,2395	V	collembolla	poduromorpha	euedaphic	microphytophages	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8595	A	casuarina	sur	diciembre	2010	onychiuridae	0,522059309	465,8668	76,1185	V	collembolla	poduromorpha	euedaphic	microphytophages	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8596	A	casuarina	sur	diciembre	2010	onychiuridae	1,339762415	656,2979	123,1431	V	collembolla	poduromorpha	euedaphic	microphytophages	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8597	A	casuarina	sur	diciembre	2010	onychiuridae	0,497412565	457,7457	72,8172	V	collembolla	poduromorpha	euedaphic	microphytophages	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8598	A	casuarina	sur	diciembre	2010	onychiuridae	0,643279355	502,6159	62,349	V	collembolla	poduromorpha	euedaphic	microphytophages	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8599	A	casuarina	sur	diciembre	2010	onychiuridae	0,810733484	546,7312	93,37332	V	collembolla	poduromorpha	euedaphic	microphytophages	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8600	A	casuarina	sur	diciembre	2010	onychiuridae	4,063310537	982,4716	167,5952	V	collembolla	poduromorpha	euedaphic	microphytophages	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8601	A	casuarina	sur	diciembre	2010	onychiuridae	0,474470704	449,9529	101,0586	V	collembolla	poduromorpha	euedaphic	microphytophages	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8602	A	casuarina	sur	diciembre	2010	onychiuridae	0,744105041	529,9448	87,9835	V	collembolla	poduromorpha	euedaphic	microphytophages	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8603	A	casuarina	sur	diciembre	2010	onychiuridae	0,441108959	438,1805	97,263	V	collembolla	poduromorpha	euedaphic	microphytophages	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8604	A	casuarina	sur	diciembre	2010	onychiuridae	0,638427282	501,234	142,0511	V	collembolla	poduromorpha	euedaphic	microphytophages	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8605	A	casuarina	sur	diciembre	2010	onychiuridae	0,528126983	467,8285	115,7742	V	collembolla	poduromorpha	euedaphic	microphytophages	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8606	A	casuarina	sur	diciembre	2010	onychiuridae	1,667580409	710,6699	157,3967	V	collembolla	poduromorpha	euedaphic	microphytophages	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8607	A	casuarina	sur	diciembre	2010	onychiuridae	2,721333826	849,2031	219,2049	V	collembolla	poduromorpha	euedaphic	microphytophages	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8608	A	casuarina	sur	diciembre	2010	onychiuridae	2,662714619	842,5052	260,8723	V	collembolla	poduromorpha	euedaphic	microphytophages	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8609	A	casuarina	sur	diciembre	2010	onychiuridae	0,624844351	497,3296	95,9839	V	collembolla	poduromorpha	euedaphic	microphytophages	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8610	A	casuarina	sur	diciembre	2010	onychiuridae	1,513871722	686,1136	143,9368	V	collembolla	poduromorpha	euedaphic	microphytophages	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8611	A	casuarina	sur	diciembre	2010	onychiuridae	0,606215487	491,8859	137,7954	V	collembolla	poduromorpha	euedaphic	microphytophages	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8612	A	casuarina	sur	diciembre	2010	onychiuridae	1,911401096	746,825	165,6057	V	collembolla	poduromorpha	euedaphic	microphytophages	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8613	A	casuarina	sur	diciembre	2010	onychiuridae	0,541293231	472,0364	144,2853	V	collembolla	poduromorpha	euedaphic	microphytophages	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8614	A	casuarina	sur	diciembre	2010	onychiuridae	1,238999564	637,9008	119,7644	V	collembolla	poduromorpha	euedaphic	microphytophages	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8615	A	casuarina	sur	diciembre	2010	onychiuridae	1,584698181	697,6168	130,0012	V	collembolla	poduromorpha	euedaphic	microphytophages	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8616	A	casuarina	sur	diciembre	2010	onychiuridae	0,493306706	456,3681	63,9431	V	collembolla	poduromorpha	euedaphic	microphytophages	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
8617	A	casuarina	sur	diciembre	2010	onychiuridae	2,141298426	778,3149	241,0819	V	collembolla	poduromorpha	euedaphic	microphytophages	4,986236667	2,5125	0,232	5,93	1,291163731	0,154116253	8,1	1,725	0,94	2,05	0,1954	0,147	0,007371429	4	8,5	40850,0618387353	973214662,24125	S 35º 05’ 220’’	W 59º 38’ 709’’	35,1444444444444	59,8302777777778	-35,1444444444444	-59,8302777777778
